ID;Active (0/1);Name *;Categories (x,y,z...);Cost price;Description;Image URLs (x,y,z...)
453;1;Smiki, Ola, lalka interaktywna, 33 cm;Lalki/Interaktywne;79.99;Lalka Ola marki Smiki ma mięciutki brzuszek. Po jego naciśnięciu lalka mówi 100 różnych zdań. Zabawa nią gwarantuje dziecku kreatywny czas i rozwija zdolności opiekuńcze.  Cechy lalki:  Lalka ubrana w śliczną sukienkę oraz różowe buciki. Posiada piękne, gęste włosy, które można czesać. Do zestawu dołączono 3 elementy m.in. grzebień, 2 spinki. Oczy lalki ruszają się. Lalkę można przytulać, kołysać i śmiać się razem z lalką. Zabawka może stać się przyjacielem dziecka na długie lala, kształtując długotrwałe więzi. Ola mówi 100 zdań m.in.:  Jesteś moją najlepszą przyjaciółką. Chodźmy na spacer. Wow! Twoje włosy są naprawdę piękne! Chcę się przytulić. Zaśpiewamy razem piosenkę. Kocham Cię. Halo Tatusiu. Informacje podstawowe:  Wymiary lalki:  ok. 33 cm. Wiek:  od 3l+. Produkt spełnia normy bezpieczeństwa EN 71. Baterie:  3x1,5V LR44 (w zestawie).  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smiki-ola-lalka-interaktywna-33-cm-6933059.jpg
454;1;KookyLoos, Sunday Funday, mini lalka w tubie, 1 szt.;Lalki/Mini lalki i zwierzaki;45.49;"Już jest nowa seria KookyLoos Sunday Funday! W serii jest aż 12 superstylowych i zabawnych minilaleczek do kolekcjonowania, które mogą zmieniać wyraz twarzy za pomocą jednego kliknięcia! Każda KookyLoos jest inna, ma niepowtarzalną osobowość i hobby. Ale to nie przeszkadza im się przyjaźnić i świetnie się ze sobą dogadywać! Optymistyczne i pozytywnie nastawione do świata, uwielbiają się bawić i mieć wspólne tajemnice, odkrywać nowości i przeżywać wspólnie tysiące przygód. Każda z KookyLoos należy do jednej z ""ekip"", ale najlepiej bawią się, gdy są wszystkie razem! Otwórz tubę i sprawdź, która KookyLoos ukrywa się w środku. Poznaj jej styl, upodobania, dowiedz się, do której ""ekipy"" należy i wspólnie z nią zaplanuj najbliższy weekend dzięki nowej serii Sunday Funday! Na co masz ochotę? Plażę, sport, taniec... To nie ma znaczenia, bo z KookyLoos będziesz się świetnie bawić! Zawartość:  1 laleczka KookyLoos, 2 akcesoria, ubranko i buty, 1 karta osobowości. Wiek dziecka:  od 3 lat Uwaga! Produkt występuje w wielu wariantach. Wysyłka losowa, bez możliwości wyboru wariantu.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/kookyloos-sunday-funday-mini-lalka-w-tubie-1-szt-7144114.jpg
455;1;Barbie Fashionistas, Modna przyjaciółka, lalka nr 178;Lalki/Lalki celebrytki;27.99;Barbie i Ken celebrują różnorodność z lalkami Fashionistas, które zachęcają dzieci do tworzenia opowieści osadzonych w prawdziwym świecie oraz podążania za marzeniami.  Niezwykła linia lalek Barbie Fashionistas prezentuje różne typy sylwetki oraz zróżnicowane połączenia odcieni skóry, fryzur, kolorów oczu i włosów, a także mnóstwo ubranek inspirowanych najnowszymi trendami! Każda lalka Barbie ma na sobie wyjątkowy strój, który pasuje do jej stylu. Stylizację dopełniają modne akcesoria, takie jak para bucików czy bransoletka. Różnorodność lalek wyraża się też poprzez ich fryzury o rożnych kolorach, typach włosów i stylach. Winylowe opakowanie wielokrotnego użytku z suwakiem może posłużyć do przechowywania lalki lub ubranek i akcesoriów Barbie. Można je też dowolnie ozdobić, np. za pomocą naklejek. Opakowanie możesz wykorzystać na wiele sposobów - spakuj w nie zabawki, noś ze sobą i personalizuj. To doskonały prezent dla dzieci od 3 roku życia, który pozwoli im opowiadać własne historyjki i odkrywać niezwykły świat Barbie. Większa różnorodność sprawia, że kolekcjonowanie lalek Barbie Fashionistas daje jeszcze więcej radości. Zbierz je wszystkie, aby poszerzyć możliwości zabawy (sprzedawane oddzielnie, zależnie od dostępności). Informacje dodatkowe:  Lalki są sprzedawane oddzielnie i w zależności od dostępności. Lalki nie stoją samodzielnie. Płaskie buciki pasują na lalki z ruchomymi kostkami lub płaskimi stopami. Kolory i elementy dekoracyjne mogą się różnić. Wiek dziecka:  od 3 lat  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-fashionistas-modna-przyjaciolka-lalka-178-7193075.jpg
456;1;Barbie, Cutie Reveal, Zimowa kraina, lalka jelonek, 1 szt.;Lalki/Lalki celebrytki;139.99;Rozpakowywanie lalek Barbie Cutie Reveal z serii Zimowa Kraina to świetna zabawa dzięki 10 niespodziankom, w tym lalce Barbie z punktami zgięcia! Odkrywaj miękkie zimowe zwierzątka i ubranka, niespodzianki oraz transformacje ze zmianą koloru. W opakowaniu znajdziesz lalkę Barbie w kostiumie mięciutkiego zwierzątka. Do wyboru masz jelonka, sowę śnieżną, pieska husky i niedźwiadka polarnego. Odkryj wygląd lalki! Zdejmij kostium, aby odkryć lalkę Barbie z punktami zgięcia, długimi kolorowymi włosami i lśniącymi detalami. Otwórz 4 torebki-niespodzianki, aby znaleźć ubranko i akcesoria:  uroczą spódniczkę, parę zimowych bucików, gąbkę-grzebień, opaskę na głowę inspirowaną zwierzątkiem i specjalnie dobrane minizwierzątko! Przebieraj lalkę Barbie i dobieraj akcesoria - po przekręceniu na drugą stronę góra kostiumu staje się kurtką z niezwykle miękkiego materiału z uroczym nadrukiem np. w kropki lub gwiazdki. Dodatkowo głowa kostiumu zmienia się w legowisko dla minizwierzątka! Lalka nie stoi samodzielnie. Kolory i elementy dekoracyjne mogą się różnić.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-cutie-reveal-zimowa-kraina-lalka-jelonek-1-szt-7276349.jpg
457;1;L.O.L. Surprise, Tweens + Tots Baby Sitters, Rae Sands + SPF Q.T. laleczka modowa i laleczka mała;Lalki/Mini lalki i zwierzaki;129.99;Przedstawiamy L.O.L. Surprise! Tweens + opiekunki dzieci. W zestawie 20 niespodzianek z nowymi elementami i zachwycającymi strojami takimi jak:  okulary przeciwsłoneczne akcesoria do włosów ubrania na plażę kostiumy kąpielowe ręczniki plażowe napoje lody W zestawie dwie laleczki:  wysokość laleczki Rae Sands:  ok. 17 cm wysokość laleczki SPF QT:  ok. 8 cm  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-tweens--tots-baby-sitters-rae-sands--spf-qt-laleczka-modowa-i-laleczka-mala-7282539.jpg
458;1;Simba, New Born Baby, zestaw podróżny bobas, akcesoria dla lalki;Lalki/Akcesoria dla lalek;30.49;Zestaw akceorisów dla lalki. W zestawie zajdziesz:  pieluchę, smoczek z łańcuszkiem, buteleczkę i sandałki Dla lalek 38 - 43 cm Wiek:  od 3 lat  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-new-born-baby-zestaw-podrozny-bobas-akcesoria-dla-lalki-6461530.jpg
459;1;Mega Creative, domek dla lalek, akcesoria;Lalki/Domki dla lalek;33.49;Domek dla lalek Mega Creative to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom Rozwija kreatywność dziecka, pobudza wyobraźnię, posiada wiele elementów, Występuje w dwóch wersjach kolorystycznych. Wysyłka losowa. Zawartość zestawu:  domek, mebelki, figurki. Zestaw wykonany z plastiku. Wymiary produktu dł. x wys. x gł. cm:  17x16x12, Wymiary opakowania dł. x wys. x gł. cm:  24x14x13, Waga produktu bez opakowania kg:  0,15 kg, Waga produktu w opakowaniu kg:  0,28 kg, nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3. Domek pakowany w kartonik z okienkiem.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-dla-lalek-akcesoria-6971311.jpg
460;1;Rainbow High, Fashion Doll, Mila Berrymore, lalka modowa;Lalki/Lalki celebrytki;99.99;Legenda głosi, że na końcu tęczy znajduje się garnek złota. Ale prawda jest taka, że to coś jeszcze bardziej niesamowitego. Tylko nieliczni, którzy znają się na modzie, mogą podążać za tęczą do Rainbow High, kolorowej szkoły mody, w której każdy uczy się pokazywać swoje prawdziwe kolory. W zestawie:  lalka Mila z długimi włosami do czesania akcesoria do włosów i grzebień dodatkowa odzież dla lalek (2 komplety) + wieszaki akcesoria modowe (kolczyki, torebka, buty...) stojak na lalkę Lalka zgina się w przegubach. Rozmiar:  30,48x 8,13x30,48 cm Zbierz kolekcję pięknych lalek z Rainbow High!  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-fashion-doll-mila-berrymore-lalka-modowa-7208078.png
461;1;Malimas, łóżeczko drewniane;Lalki/Meble dla lalek;47.99;Drewniane,piękne łóżeczko Wzorek polskiego producenta Malimas.Po bokach piękne wycięte wzory i serduszka tylko dodają uroku zabawce, a lalka czy misio wygodnie ułożą się na prześcieradle i podusi, przykryci kołderką. Wymiary kołyski 22x26x53. Uwaga! Produkt wielowariantowy, produkt wysyłany losowo.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/malimas-lozeczko-drewniane-6479041.jpg
462;1;Simba, Baby Born, łóżko pietrowe;Lalki/Akcesoria dla lalek;112.99;Zestaw składa się z łóżka piętrowego, 2 poduszek i 2 kocyków i jest przeznaczony dla 30-centymetrowych lalek, wymiary:  39 x 28 x 38 cm  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-baby-born-lozko-pietrowe-7349864.jpg
463;1;L.O.L. Surprise, Hair Hair Hair Dolls, lalka z akcesoriami;Lalki/Mini lalki i zwierzaki;54.99;2 seria L.O.L. Surprise Hair Hair Hair Dolls! Sprzedawane w nowym opakowaniu w pudełku z okienkiem. Rozpakuj lalkę LOL Surprise, która ma prawdziwe włosy. Każda lalka jest w zestawie 9 unikalnych akcesoriów do stylizacji włosów, które możesz kolekcjonować i które stworzą wspaniałe fryzury dla Twojej lalki! LOL Surprise Doll z prawdziwymi włosami. Dowolnie mieszaj akcesoria i dopasuj je tak, aby stworzyć wspaniałe style dla całej ekipy. W zestawie 9 wyjątkowych akcesoriów do stylizacji włosów do zabawy i czesania! NOWE pudełko z okienkiem Dla dzieci w wieku 4+ Uwaga! Jest to 1 szt. lalki. Produkt wysyłany losowo.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-hair-hair-hair-dolls-lalka-z-akcesoriami-7237291.jpg
464;1;Smiki, Ola, lalka interaktywna, 33 cm;Lalki/Interaktywne;79.99;Lalka Ola marki Smiki ma mięciutki brzuszek. Po jego naciśnięciu lalka mówi 100 różnych zdań. Zabawa nią gwarantuje dziecku kreatywny czas i rozwija zdolności opiekuńcze.  Cechy lalki:  Lalka ubrana w śliczną sukienkę oraz różowe buciki. Posiada piękne, gęste włosy, które można czesać. Do zestawu dołączono 3 elementy m.in. grzebień, 2 spinki. Oczy lalki ruszają się. Lalkę można przytulać, kołysać i śmiać się razem z lalką. Zabawka może stać się przyjacielem dziecka na długie lala, kształtując długotrwałe więzi. Ola mówi 100 zdań m.in.:  Jesteś moją najlepszą przyjaciółką. Chodźmy na spacer. Wow! Twoje włosy są naprawdę piękne! Chcę się przytulić. Zaśpiewamy razem piosenkę. Kocham Cię. Halo Tatusiu. Informacje podstawowe:  Wymiary lalki:  ok. 33 cm. Wiek:  od 3l+. Produkt spełnia normy bezpieczeństwa EN 71. Baterie:  3x1,5V LR44 (w zestawie).  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smiki-ola-lalka-interaktywna-33-cm-6933061.jpg
465;1;Barbie, Kamper 3w1, zestaw do zabawy bez lalek;Lalki/Akcesoria dla lalek;329.99;Ogromny Kamper 3w1 dla Twoich lalek Barbie!  Wyrusz w drogę pełną przygód i odkrywaj niespodzianki, które kryje w sobie ten niesamowity pojazd. W kabinie kampera mogą siedzieć 2 duże lalki. Odłącz mini pojazd (dla 4 lalek!) i wybierz się na przejażdżkę po okolicy. Masz ochotę na wędkowanie? Czeka na Ciebie łódka i wędki! Rozbij obóz i spędzaj czas z przyjaciółmi - wystarczy rozłożyć boczne panele. Do dyspozycji masz basen, kuchnię polową oraz miejsce do relaksu. Posiłek można zjeść przy stoliku polowym z pełną zastawą. Otwórz tylny panel, by skorzystać z łazienki z prysznicem. Gdy nadejdzie wieczór, rozłóż łóżko na dachu. Teraz można podziwiać rozgwieżdżone niebo! W zestawie znajduje się łącznie ok 50 akcesoriów, które sprawią, że zabawa będzie niezwykle atrakcyjna i długo się nie znudzi. Wiek dziecka:  powyżej 3 lat. UWAGA:  lalki nie znajdują się w zestawie (sprzedawane oddzielnie).  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-kamper-3w1-zestaw-do-zabawy-bez-lalek-6683821.jpg
466;1;Epee, Pinypon City, domek;Lalki/Domki dla lalek;35.49;W zestawach Domek znajdziesz wszystko, co potrzebne do stworzenia przytulnego domku dla twoich Pinypon. Dwa urocze domki żółty i różowy, z dwoma miejscami do zabawy (wewnątrz i na zewnątrz), laleczką Pinypon i z zestawem różnych akcesoriów. Wspaniała zabawa i tworzenie miasteczka Pinypon w jednym! Uwaga! Produkt wysyłany losowo.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/epee-pinypon-city-domek-6869620.jpg
467;1;Simba, New Born Baby, kołyska;Lalki/Meble dla lalek;96.49;<b>New Born Baby Kołyska </b>  Kołyska dla lalek, do zestawu dołączona poduszka i koc. Kołyska przeznaczona dla wszystkich lalek 30 cm.  WYKONANE Z DUŻĄ STARANNOŚCIĄ:  Marka New Born Baby od wielu lat oferuje lalki i akcesoria dla nich. Pozwalają na zabawę w dom, uczą opieki nad dzieckiem i wykonane są z dbałością o detale.   NAUKA EMOCJI PRZEZ ZABAWĘ:  Kołyska przeznaczona jest dla wszystkich lalek do 30 cm. W zestawie znajduje się poduszka i koc. Pozwala dziewczynkom pobudzać wyobraźnię i bawić się w opiekę nad dzieckiem.   WIELOGODZINNA ZABAWA:  kołyska z akcesoriami dla bobasa pozwala dzieciom bawić się bez końca. Odwzorowuje prawdziwe łóżeczko dla dzieci. Urozmaica zabawę w dom, w kołysce można usypiać lalkę.   ZABAWKA BEZ MONTAŻU:  kołyska z poduszką i kocem nie wymaga montażu ani użycia baterii, więc wystarczy wyjąć ją z pudełka i zacząć zabawę.   DOSTOSOWANY WYMIAR:  łóżko bujane ma wymiary 38 x 27 x 31 cm, dlatego jest odpowiednie dla dzieci powyżej 3 roku życia.  Kołyska dla lalek New Born Baby to zestaw akcesoriów dla dzieci od 3 lat. Jest to zabawka uniwersalna, ponieważ do kołyski można włożyć dowolną lalkę o wymiarze 30cm. Uczy emocji i pozwala na swobodną zabawę z lalkami. Kolekcja New Born Baby została stworzona przez renomowaną firmę Simba, która od lat projektuje praktyczne i bezpieczne zabawki z dbałością o szczegóły i estetyczne wzornictwo, aby rozbudzać entuzjazm u wszystkich dzieci i umacniać w nich instynkt opiekuńczości. Dodatkowe informacje:  Marka:  New Born Baby Rodzaj:  Kołyski / Łóżeczka Wymagania wiekowe:  od 3 lat Płeć:  Dziewczynki Produkt na baterie:  Nie Baterie w zestawie:  Nie Zasilanie:  Nie dotyczy Kolor:  Biały Kolor:  Różowy Wymiary:  38 x 27 x 31 cm Pozostałe parametry:  Wymiary opakowania:  39,5 x 9,8 x 29 cm  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-new-born-baby-kolyska-7349860.jpg
468;1;L.O.L. Surprise, Fashion Show House, domek do zabawy;Lalki/Akcesoria dla lalek;208.99;Przedstawiamy nowy domek L.O.L. Surprise! Zestaw do zabawy Fashion Show House, najlepsza miejscówka dla L.O.L. Surprise! Dolls. Rozpakuj dwa konternery transportowe, które można rozłożyć, ustawić jeden na drugim i zmienić w najlepszy trzypoziomowy domek. Zestaw obejmuje różne pokoje do relaksu, wyjątkowe meble i akcesoria, dzięki którym lalki mogą uprawiać sport i nie tylko! Zawiera ekskluzywne lalki:  1 chłopca i 1 dziewczynkę LOL Surprise! Charakterystyka produktów:  Zestaw do zabawy w postaci pojemnika transportowego, który można rozłożyć na różne sposoby 3 poziomy do zabawy z wieloma miejscami relaksu Meble obejmują podjazd na deskorolkę, hamak, zjeżdżalnię i nie tylko Zestaw można złożyć dla łatwego przechowywania Rozmiar:  57,79cm x 32,39cm x 38,74cm (Dł. x Szerokość x Wys.)  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-fashion-show-house-domek-do-zabawy-7339868.jpg
469;1;Smily Play, domek z projektorem smily Play;Lalki/Domki dla lalek;91.99;"Magiczny domek z projektorem w którym dziecko znajdzie elementy i figurki , do wspaniałej , różnorodnej zabawy. W domku mieszka pingwin z królikiem, mają akcesoria do wygodnego pomieszkiwania, dodatkowo projektor, który zdecydowanie zwiększy możliwości zabawy dziecku, a zwierzątkom zapewni rozrywkę. Aż 24 obrazki, które można wyświetlać, bawiąc się np.w KINO lub uprzyjemniając relax króliczka i pingwina w domku. Domek jest zamykany, można przechować elementy po zakończonej zabawie. Wygląda estetycznie i ładnie, ozdobi półkę w pokoju dziecinnym. W zestawie:  domek projektor 3 filmy (24 obrazki) 2 huśtawki króliczek i pingwin pianinko z krzesełkiem zjeżdżalnia tablica i sofa Specyfikacja:  Wymiary rozłożonego domku:  wys.21 cm szer.27 x gł.12 cm Baterie:  Tak, w zestawie 2 x LR44 projektor; Tak, brak w zestawie 3 x AAA pianinko Bezpieczeństwo:  EN71-1, EN71-2, ENT1-3 Uwaga! Produkt wysyłany losowo.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smily-play-domek-z-projektorem-smily-play-7056950.jpg
470;1;L.O.L. Surprise, Tweens + Tots Baby Sitters, Ivy Winks + Babydoll, laleczka modowa i laleczka mała;Lalki/Mini lalki i zwierzaki;119.99;Przedstawiamy L.O.L. Surprise! Tweens + opiekunki dzieci. W zestawie 20 niespodzianek z nowymi elementami i zachwycającymi strojami takimi jak:  szlafroki piżamki opaski na oczy kilka par butów szczotka do włosów, miseczka z popcornem, butelka, pasta do zębów, 2 szczoteczki do zębów, ręcznik, kosmetyki, W zestawie dwie laleczki:  wysokość laleczki Ivy Winks:  ok. 17 cm wysokość laleczki Babydoll:  ok. 8 cm  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-tweens--tots-baby-sitters-ivy-winks--babydoll-laleczka-modowa-i-laleczka-mala-7282540.jpg
