name,brand,price,url,image_url
"Simba, Steffi, lalka w błyszczącym kostiumie",Simba,"35,99",/p/simba-steffi-lalka-w-blyszczacym-kostiumie-i6906952,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-lalka-w-blyszczacym-kostiumie-6906952.jpg
"Adar, lalka w sukni balowej z garderobą, 29 cm",Adar,"70,49",/p/adar-lalka-w-sukni-balowej-z-garderoba-29-cm-i6963381,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-lalka-w-sukni-balowej-z-garderoba-29-cm-6963381.jpg
"Mega Creative, lalka, szafa, akcesoria",Mega Creative,"116,99",/p/mega-creative-lalka-szafa-akcesoria-i6970484,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-szafa-akcesoria-6970484.jpg
"Mega Creative, lalka z toaletką, 29 cm",Mega Creative,"68,49",/p/mega-creative-lalka-z-toaletka-29-cm-i6971042,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-toaletka-29-cm-6971042.jpg
"Mega Creative, lalka, 29 cm",Mega Creative,"33,49",/p/mega-creative-lalka-29-cm-i6971143,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-29-cm-6971143.jpg
"Mega Creative, lalka, 29 cm",Mega Creative,"20,49",/p/mega-creative-lalka-29-cm-i6972182,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-29-cm-6972182.jpg
"Mega Creative, lalka w cekinach, 29 cm",Mega Creative,"20,99",/p/mega-creative-lalka-w-cekinach-29-cm-i6972188,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-w-cekinach-29-cm-6972188.jpg
"Adar, lalka, akcesoria kempingowe",Adar,"98,99",/p/adar-lalka-akcesoria-kempingowe-i6995823,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-lalka-akcesoria-kempingowe-6995823.jpg
"Kindi Kids, Dr. Cindy Pops, lalka z akcesoriami",Kindi Kids,"214,00",/p/kindi-kids-dr-cindy-pops-lalka-z-akcesoriami-i7013654,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/kindi-kids-dr-cindy-pops-lalka-z-akcesoriami-7013654.png
"Barbie, Color Reveal, Kolorowa niespodzianka, Impreza, duży zestaw z lalką i akcesoriami, 1 szt.",Barbie,"338,00",/p/barbie-color-reveal-kolorowa-niespodzianka-impreza-duzy-zestaw-z-lalka-i-akcesoriami-1-szt-i7013897,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-color-reveal-kolorowa-niespodzianka-impreza-duzy-zestaw-z-lalka-i-akcesoriami-1-szt-7013897.jpg
"Barbie, Barek Smoothie, zestaw z lalką i akcesoriami",Barbie,"109,99",/p/barbie-barek-smoothie-zestaw-z-lalka-i-akcesoriami-i7013920,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-barek-smoothie-zestaw-z-lalka-i-akcesoriami-7013920.jpg
"Simba, Lalka 29cm Steffi Akc Z Chiuhuahua Simba Wb",Simba,"44,49",/p/simba-lalka-29cm-steffi-akc-z-chiuhuahua-simba-wb-i7016623,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-lalka-29cm-steffi-akc-z-chiuhuahua-simba-wb-7016623.jpg
"Quercetti, Fashion show, lalki na wybiegu, zestaw kreatywny",Quercetti,"68,49",/p/quercetti-fashion-show-lalki-na-wybiegu-zestaw-kreatywny-i7035936,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/quercetti-fashion-show-lalki-na-wybiegu-zestaw-kreatywny-7035936.jpg
"Miraculous: Biedronka i Czarny Kot, BiedroSmok, lalka",Miraculous: Biedronka i Czarny Kot,"97,49",/p/miraculous-biedronka-i-czarny-kot-biedrosmok-lalka-i7043647,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-biedrosmok-lalka-7043647.jpg
"Adar, Anlily, lalka na skuterze",Adar,"101,99",/p/adar-anlily-lalka-na-skuterze-i7057996,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-anlily-lalka-na-skuterze-7057996.jpg
"Toys 4 All, Anlily, lalka z koniem, 30 cm",Toys 4 All,"155,99",/p/toys-4-all-anlily-lalka-z-koniem-30-cm-i7074096,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/toys-4-all-anlily-lalka-z-koniem-30-cm-7074096.jpg
"Toys 4 All, Anlily, lalka z dzieckiem i kucykiem, 30 cm",Toys 4 All,"70,99",/p/toys-4-all-anlily-lalka-z-dzieckiem-i-kucykiem-30-cm-i7074106,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/toys-4-all-anlily-lalka-z-dzieckiem-i-kucykiem-30-cm-7074106.jpg
"Toys 4 All, Anlily, lalka nauczycielka, 30 cm",Toys 4 All,"70,99",/p/toys-4-all-anlily-lalka-nauczycielka-30-cm-i7074109,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/toys-4-all-anlily-lalka-nauczycielka-30-cm-7074109.jpg
"Toys 4 All, Anlily, lalka weterynarz, 30 cm + dziecko + piesek",Toys 4 All,"85,49",/p/toys-4-all-anlily-lalka-weterynarz-30-cm--dziecko--piesek-i7074114,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/toys-4-all-anlily-lalka-weterynarz-30-cm--dziecko--piesek-7074114.jpg
"Adar, lalka 29 cm + akcesoria",Adar,"86,99",/p/adar-lalka-29-cm--akcesoria-i7081873,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-lalka-29-cm--akcesoria-7081873.jpg
"Baby Annabell, Mała urocza księżniczka, lalka, 36 cm",Baby Annabell,"205,00",/p/baby-annabell-mala-urocza-ksiezniczka-lalka-36-cm-i7082771,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-annabell-mala-urocza-ksiezniczka-lalka-36-cm-7082771.jpg
"Mustang: Duch wolności, lalka Lucky",Mustang: Duch wolności,"170,99",/p/mustang-duch-wolnosci-lalka-lucky-i7082834,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mustang-duch-wolnosci-lalka-lucky-7082834.jpg
"Mustang: Duch wolności, lalka Lucky",Mustang: Duch wolności,"192,99",/p/mustang-duch-wolnosci-lalka-lucky-i7082835,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mustang-duch-wolnosci-lalka-lucky-7082835.jpg
"Dante, Roszpunka, lalka, 30 cm",Dante,"57,99",/p/dante-roszpunka-lalka-30-cm-i7083447,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/dante-roszpunka-lalka-30-cm-7083447.jpg
"Dante, Królowa śniegu, lalka, 30 cm",Dante,"57,99",/p/dante-krolowa-sniegu-lalka-30-cm-i7083453,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/dante-krolowa-sniegu-lalka-30-cm-7083453.jpg
"Harry Potter, Severus Snape, lalka",Harry Potter,"112,99",/p/harry-potter-severus-snape-lalka-i7085093,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/harry-potter-severus-snape-lalka-7085093.jpg
"Harry Potter, Lord Voldemort i Harry Potter, zestaw lalek",Harry Potter,"204,00",/p/harry-potter-lord-voldemort-i-harry-potter-zestaw-lalek-i7085104,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/harry-potter-lord-voldemort-i-harry-potter-zestaw-lalek-7085104.jpg
"Simba, Steffi, lalka, 29 cm",Simba,"39,49",/p/simba-steffi-lalka-29-cm-i7100051,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-lalka-29-cm-7100051.jpg
"Barbie, Sporty zimowe, lalka hokeistka",Barbie,"82,49",/p/barbie-sporty-zimowe-lalka-hokeistka-i7106851,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-sporty-zimowe-lalka-hokeistka-7106851.jpg
"Adar, lalka z akcesoriami, 29 cm",Adar,"60,49",/p/adar-lalka-z-akcesoriami-29-cm-i7110897,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-lalka-z-akcesoriami-29-cm-7110897.jpg
"Simba, Steffi, lalka z kamperem",Simba,"314,00",/p/simba-steffi-lalka-z-kamperem-i7110922,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-lalka-z-kamperem-7110922.jpg
"Simba, Evi Love, lalka, owocowe lody",Simba,"20,99",/p/simba-evi-love-lalka-owocowe-lody-i7112639,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-evi-love-lalka-owocowe-lody-7112639.jpg
"Adar, lalka z akcesoriami, sprzedawca",Adar,"108,99",/p/adar-lalka-z-akcesoriami-sprzedawca-i7141998,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-lalka-z-akcesoriami-sprzedawca-7141998.jpg
"Adar, lalka z akcesoriami, mama",Adar,"67,99",/p/adar-lalka-z-akcesoriami-mama-i7142001,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-lalka-z-akcesoriami-mama-7142001.jpg
"Euro-Trade, lalka, 46 cm",Euro-Trade,"179,99",/p/euro-trade-lalka-46-cm-i7143024,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/euro-trade-lalka-46-cm-7143024.jpg
"Euro-Trade, lalka, 46 cm",Euro-Trade,"179,99",/p/euro-trade-lalka-46-cm-i7143029,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/euro-trade-lalka-46-cm-7143029.jpg
"Euro-Trade, lalka, 46 cm",Euro-Trade,"187,99",/p/euro-trade-lalka-46-cm-i7143032,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/euro-trade-lalka-46-cm-7143032.jpg
Lalka 46cm 482441 MC,Lalka 46cm 482441 MC,"179,99",/p/lalka-46cm-482441-mc-i7143033,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lalka-46cm-482441-mc-7143033.jpg
"Euro-Trade, lalka, 46 cm",Euro-Trade,"187,99",/p/euro-trade-lalka-46-cm-i7143034,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/euro-trade-lalka-46-cm-7143034.jpg
"Simba, Steffi Love Flamingo, lalka z ubrankami",Simba,"52,49",/p/simba-steffi-love-flamingo-lalka-z-ubrankami-i7175699,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-love-flamingo-lalka-z-ubrankami-7175699.jpg
"Llorens, lalka, Roberta, 33 cm",Llorens,"222,00",/p/llorens-lalka-roberta-33-cm-i7192905,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-roberta-33-cm-7192905.jpg
"Llorens, lalka, Vera, 33 cm",Llorens,"239,00",/p/llorens-lalka-vera-33-cm-i7192906,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-vera-33-cm-7192906.jpg
"Llorens, lalka, Roberta, 33 cm",Llorens,"244,00",/p/llorens-lalka-roberta-33-cm-i7192910,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-roberta-33-cm-7192910.jpg
"Llorens, lalka, Lea, 33 cm",Llorens,"244,00",/p/llorens-lalka-lea-33-cm-i7192913,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-lea-33-cm-7192913.jpg
"Llorens, lalka, Joelle, 38 cm",Llorens,"316,00",/p/llorens-lalka-joelle-38-cm-i7192916,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-joelle-38-cm-7192916.jpg
"Llorens, lalka, Elena, 35 cm",Llorens,"297,00",/p/llorens-lalka-elena-35-cm-i7192918,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-elena-35-cm-7192918.jpg
"Llorens, lalka, Elena, 35 cm",Llorens,"280,00",/p/llorens-lalka-elena-35-cm-i7192921,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-elena-35-cm-7192921.jpg
"Giochi Preziosi, Unique Eyes Total Look, lalka, Amy",Giochi Preziosi,"168,99",/p/giochi-preziosi-unique-eyes-total-look-lalka-amy-i7207564,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/giochi-preziosi-unique-eyes-total-look-lalka-amy-7207564.png
"Giochi Preziosi, Unique Eyes Total Look, lalka, Sophia",Giochi Preziosi,"168,99",/p/giochi-preziosi-unique-eyes-total-look-lalka-sophia-i7207568,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/giochi-preziosi-unique-eyes-total-look-lalka-sophia-7207568.png
"Artyk, Natalia, lalka, mały czyścioszek, 33cm",Artyk,"137,99",/p/artyk-natalia-lalka-maly-czyscioszek-33cm-i7231666,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/artyk-natalia-lalka-maly-czyscioszek-33cm-7231666.jpg
"Simba, Evi, lalka gimnastyczka, 12 cm",Simba,"25,99",/p/simba-evi-lalka-gimnastyczka-12-cm-i7236640,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-evi-lalka-gimnastyczka-12-cm-7236640.jpg
"Simba, Evi, lalka z niespodzianką",Simba,"25,99",/p/simba-evi-lalka-z-niespodzianka-i7236641,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-evi-lalka-z-niespodzianka-7236641.jpg
"Simba, Steffi, magiczna noc, lalka",Simba,"47,49",/p/simba-steffi-magiczna-noc-lalka-i7236643,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-magiczna-noc-lalka-7236643.jpg
"Lisciani, Barbie, zestaw piasek i surfowanie z lalką",Lisciani,"236,00",/p/lisciani-barbie-zestaw-piasek-i-surfowanie-z-lalka-i7299624,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lisciani-barbie-zestaw-piasek-i-surfowanie-z-lalka-7299624.jpg
"Llorens, lalka, Mimi, 42 cm",Llorens,"414,00",/p/llorens-lalka-mimi-42-cm-i7299815,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-mimi-42-cm-7299815.jpg
"Llorens, lalka, Sasha, 38 cm",Llorens,"293,00",/p/llorens-lalka-sasha-38-cm-i7301040,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-sasha-38-cm-7301040.jpg
"Trifox, lalka na skuterze z akcesoriami",Trifox,"59,99",/p/trifox-lalka-na-skuterze-z-akcesoriami-i7307148,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-na-skuterze-z-akcesoriami-7307148.jpg
"Trifox, lalka piegusek z akcesoriami",Trifox,"34,49",/p/trifox-lalka-piegusek-z-akcesoriami-i7307149,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-piegusek-z-akcesoriami-7307149.jpg
"Trifox, lalka w sukience ze szczotką",Trifox,"80,99",/p/trifox-lalka-w-sukience-ze-szczotka-i7307158,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-w-sukience-ze-szczotka-7307158.jpg
"Trifox, lalka z koniem i akcesoriami",Trifox,"65,49",/p/trifox-lalka-z-koniem-i-akcesoriami-i7307165,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-z-koniem-i-akcesoriami-7307165.jpg
"Trifox, lalka na rowerze",Trifox,"29,49",/p/trifox-lalka-na-rowerze-i7307172,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-na-rowerze-7307172.jpg
"Trifox, lalka w aucie z akcesoriami",Trifox,"54,99",/p/trifox-lalka-w-aucie-z-akcesoriami-i7307173,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-w-aucie-z-akcesoriami-7307173.jpg
"Trifox, lalka w karocy",Trifox,"75,49",/p/trifox-lalka-w-karocy-i7307176,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-w-karocy-7307176.jpg
"Trifox, lalka z akcesoriami",Trifox,"38,99",/p/trifox-lalka-z-akcesoriami-i7307178,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-z-akcesoriami-7307178.jpg
"Trifox, lalka ze zwierzątkiem",Trifox,"39,99",/p/trifox-lalka-ze-zwierzatkiem-i7307184,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-ze-zwierzatkiem-7307184.jpg
"Trifox, lalka księżniczka",Trifox,"75,49",/p/trifox-lalka-ksiezniczka-i7307195,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-ksiezniczka-7307195.jpg
"Trifox, lalka w sukience",Trifox,"29,99",/p/trifox-lalka-w-sukience-i7307358,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-w-sukience-7307358.jpg
"Trifox, lalka ślubna",Trifox,"44,49",/p/trifox-lalka-slubna-i7308562,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-slubna-7308562.jpg
"Trifox, lalka w sukience",Trifox,"26,49",/p/trifox-lalka-w-sukience-i7308571,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-w-sukience-7308571.jpg
"Trifox, lalka z akcesoriami z głosem",Trifox,"69,49",/p/trifox-lalka-z-akcesoriami-z-glosem-i7308573,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-z-akcesoriami-z-glosem-7308573.jpg
"Trifox, lalka dziewczynka śpiewająca",Trifox,"60,49",/p/trifox-lalka-dziewczynka-spiewajaca-i7308577,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-dziewczynka-spiewajaca-7308577.jpg
"Trifox, lalka na koniu z akcesoriami",Trifox,"60,99",/p/trifox-lalka-na-koniu-z-akcesoriami-i7308579,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-na-koniu-z-akcesoriami-7308579.jpg
"Trifox, lalk dziewczynka",Trifox,"26,99",/p/trifox-lalk-dziewczynka-i7308581,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalk-dziewczynka-7308581.jpg
"Trifox, lalka w zamku",Trifox,"21,49",/p/trifox-lalka-w-zamku-i7308591,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-w-zamku-7308591.jpg
"Leantoys, lalka z zestawem mebli",Leantoys,"228,00",/p/leantoys-lalka-z-zestawem-mebli-i7309236,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/leantoys-lalka-z-zestawem-mebli-7309236.jpg
"Llorens, lalka bobas, Bebito, 26 cm",Llorens,"182,99",/p/llorens-lalka-bobas-bebito-26-cm-i7313011,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-bobas-bebito-26-cm-7313011.jpg
"Llorens, lalka bobas, Bebita, 26 cm",Llorens,"184,99",/p/llorens-lalka-bobas-bebita-26-cm-i7313012,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-bobas-bebita-26-cm-7313012.jpg
"Llorens, lalka, Bebito, 26 cm",Llorens,"190,99",/p/llorens-lalka-bebito-26-cm-i7313013,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-bebito-26-cm-7313013.jpg
"Artyk, Natalia, lalka z toaletką",Artyk,"48,99",/p/artyk-natalia-lalka-z-toaletka-i7313752,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/artyk-natalia-lalka-z-toaletka-7313752.jpg
"Icom, Anlily, lalka, lekarka, 30 cm",Icom,"67,49",/p/icom-anlily-lalka-lekarka-30-cm-i7314074,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/icom-anlily-lalka-lekarka-30-cm-7314074.jpg
"Icom, Anlily, lalka, syrenka, 30 cm",Icom,"45,49",/p/icom-anlily-lalka-syrenka-30-cm-i7314078,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/icom-anlily-lalka-syrenka-30-cm-7314078.jpg
"Icom, Anlily, lalka, lekarka, 30 cm",Icom,"61,99",/p/icom-anlily-lalka-lekarka-30-cm-i7314080,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/icom-anlily-lalka-lekarka-30-cm-7314080.jpg
"Llorens, Mimi, lalka, 42 cm",Llorens,"281,00",/p/llorens-mimi-lalka-42-cm-i7319707,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-mimi-lalka-42-cm-7319707.jpg
"Artyk, Natalia, lalka w cekinowej sukience, 29 cm",Artyk,"26,49",/p/artyk-natalia-lalka-w-cekinowej-sukience-29-cm-i7319857,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/artyk-natalia-lalka-w-cekinowej-sukience-29-cm-7319857.jpg
"Pro Kids, lalka na skuterze",Pro Kids,"32,99",/p/pro-kids-lalka-na-skuterze-i7320888,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/pro-kids-lalka-na-skuterze-7320888.jpg
"Icom, Anlily, lalka, księżniczka, akcesoria",Icom,"107,99",/p/icom-anlily-lalka-ksiezniczka-akcesoria-i7321159,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/icom-anlily-lalka-ksiezniczka-akcesoria-7321159.jpg
"Llorens, Miss Minis, lalka, pielęgniarz, 26 cm",Llorens,"113,99",/p/llorens-miss-minis-lalka-pielegniarz-26-cm-i7321583,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-miss-minis-lalka-pielegniarz-26-cm-7321583.jpg
"Icom, Anlily, lalka z lampą, 30 cm",Icom,"31,49",/p/icom-anlily-lalka-z-lampa-30-cm-i7323408,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/icom-anlily-lalka-z-lampa-30-cm-7323408.jpg
"Askato, lalka, kręcone włosy",Askato,"47,99",/p/askato-lalka-krecone-wlosy-i7323623,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/askato-lalka-krecone-wlosy-7323623.jpg
"Isere, lalka dziewczynka z akcesoriami",Isere,"55,49",/p/isere-lalka-dziewczynka-z-akcesoriami-i7324790,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/isere-lalka-dziewczynka-z-akcesoriami-7324790.jpg
"Mega Creative, lalka z akcesoriami, 36 cm",Mega Creative,"106,99",/p/mega-creative-lalka-z-akcesoriami-36-cm-i7337445,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-akcesoriami-36-cm-7337445.jpg
"Leantoys, lalka modelka, akcesoria",Leantoys,"144,99",/p/leantoys-lalka-modelka-akcesoria-i7337694,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/leantoys-lalka-modelka-akcesoria-7337694.jpg
"Mega Creative, Lalka z akcesoriami, 29 cm",Mega Creative,"110,99",/p/mega-creative-lalka-z-akcesoriami-29-cm-i7338374,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-akcesoriami-29-cm-7338374.jpg
"Mega Creative, Panna młoda, lalka, 46 cm",Mega Creative,"228,00",/p/mega-creative-panna-mloda-lalka-46-cm-i7338579,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-panna-mloda-lalka-46-cm-7338579.jpg
"Mega Creative, Lodziarnia, lalka z akcesoriami, 15 cm",Mega Creative,"56,99",/p/mega-creative-lodziarnia-lalka-z-akcesoriami-15-cm-i7338606,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lodziarnia-lalka-z-akcesoriami-15-cm-7338606.jpg
"Mega Creative, lalka z akcesoriami, 29 cm",Mega Creative,"106,99",/p/mega-creative-lalka-z-akcesoriami-29-cm-i7338615,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-akcesoriami-29-cm-7338615.jpg
"Mega Creative, lalka z akcesoriami, 29 cm",Mega Creative,"100,99",/p/mega-creative-lalka-z-akcesoriami-29-cm-i7338732,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-akcesoriami-29-cm-7338732.jpg
"Mega Creative, Doktor, lalka z akcesoriami, 29 cm",Mega Creative,"63,99",/p/mega-creative-doktor-lalka-z-akcesoriami-29-cm-i7338874,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-doktor-lalka-z-akcesoriami-29-cm-7338874.jpg
"Mega Creative, lalka z toaletką i akcesoriami, 29 cm",Mega Creative,"86,99",/p/mega-creative-lalka-z-toaletka-i-akcesoriami-29-cm-i7338875,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-toaletka-i-akcesoriami-29-cm-7338875.jpg
"Mega Creative, lalka z akcesoriami, 29 cm",Mega Creative,"42,99",/p/mega-creative-lalka-z-akcesoriami-29-cm-i7338882,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-akcesoriami-29-cm-7338882.jpg
"Mega Creative, lalka z sypialnią i z akcesoriami, 12 cm",Mega Creative,"42,49",/p/mega-creative-lalka-z-sypialnia-i-z-akcesoriami-12-cm-i7339064,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-sypialnia-i-z-akcesoriami-12-cm-7339064.jpg
"Mega Creative, Lekarz, lalka z akcesoriami, 35 cm",Mega Creative,"61,99",/p/mega-creative-lekarz-lalka-z-akcesoriami-35-cm-i7339091,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lekarz-lalka-z-akcesoriami-35-cm-7339091.jpg
"Mega Creative, lalka z akcesoriami i garderobą, 29 cm",Mega Creative,"110,99",/p/mega-creative-lalka-z-akcesoriami-i-garderoba-29-cm-i7339138,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-akcesoriami-i-garderoba-29-cm-7339138.jpg
"Mega Creative, lalka, 29 cm",Mega Creative,"20,49",/p/mega-creative-lalka-29-cm-i7339233,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-29-cm-7339233.jpg
"Mega Creative, lalka z quadem i z akcesoriami, 15 cm",Mega Creative,"55,49",/p/mega-creative-lalka-z-quadem-i-z-akcesoriami-15-cm-i7339282,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-quadem-i-z-akcesoriami-15-cm-7339282.jpg
"Mega Creative, lalka z akcesoriami, 15 cm",Mega Creative,"27,99",/p/mega-creative-lalka-z-akcesoriami-15-cm-i7339475,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-akcesoriami-15-cm-7339475.jpg
"Mega Creative, Garderoba, lalka z akcesoriami, 29 cm",Mega Creative,"151,99",/p/mega-creative-garderoba-lalka-z-akcesoriami-29-cm-i7339511,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-garderoba-lalka-z-akcesoriami-29-cm-7339511.jpg
"Mega Creative, Doktor, lalka z akcesoriami, 29 cm",Mega Creative,"42,99",/p/mega-creative-doktor-lalka-z-akcesoriami-29-cm-i7339660,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-doktor-lalka-z-akcesoriami-29-cm-7339660.jpg
